Year,Genus,Export region,Exporter reported quantity,Purpose,Source
2011,Macaca,Africa,432,M,F
2011,Macaca,Africa,32,M,W
2011,Macaca,Asia,327,M,C
2011,Macaca,Asia,44,S,C
2011,Macaca,Asia,420,T,C
2011,Macaca,Africa,156,M,C
2011,Macaca,Africa,821,M,F
2011,Macaca,Asia,400,T,C
2011,Macaca,Asia,208,T,C
2011,Macaca,Asia,104,S,C
2011,Macaca,Asia,2288,T,C
2011,Macaca,Asia,556,T,F
2011,Macaca,Asia,1012,T,F
2011,Macaca,Asia,1101,M,C
2011,Macaca,Asia,479,T,C
2011,Macaca,Asia,112,T,C
2011,Macaca,Asia,3,T,
2011,Macaca,Asia,293,T,C
2011,Macaca,Europe,1,Q,C
2011,Macaca,Africa,200,M,F
2011,Macaca,Asia,108,T,C
2011,Macaca,Europe,1,B,O
2011,Macaca,Asia,408,T,F
2011,Macaca,Africa,30,M,W
2011,Macaca,Asia,90,T,C
2011,Macaca,Asia,8946,T,C
2011,Macaca,Asia,427,T,F
2011,Macaca,Asia,2038,T,F
2011,Macaca,Africa,3462,M,F
2011,Macaca,Africa,114,M,W
2011,Macaca,Asia,15,M,C
2011,Macaca,Asia,240,T,C
2011,Macaca,Asia,28,S,C
2011,Macaca,Asia,92,T,C
2011,Macaca,America,61,S,C
2011,Macaca,America,76,T,C
2011,Macaca,America,54,T,C
2011,Macaca,Asia,12,Q,C
2011,Macaca,Europe,3,M,C
2011,Macaca,Europe,3,S,C
2011,Macaca,Europe,15,T,C
2011,Macaca,Europe,23,M,C
2011,Macaca,Europe,32,M,F
2011,Macaca,Europe,3,S,C
2011,Macaca,Europe,1,M,C
2011,Macaca,Asia,324,T,C
2011,Macaca,Asia,10,T,C
2011,Macaca,Asia,3,Q,C
2011,Macaca,Asia,30,T,C
2011,Macaca,Asia,34,T,C
2011,Macaca,Asia,1,Q,U
2011,Macaca,Europe,6,Q,C
2011,Macaca,Asia,5,Q,C
2011,Macaca,Asia,4,Q,C
2011,Macaca,Asia,5,Q,U
2011,Macaca,Asia,2,Q,U
2011,Macaca,Europe,3,Q,C
2011,Macaca,Asia,7,T,C
2011,Macaca,Asia,2,T,R
2011,Macaca,Asia,148,S,C
2011,Macaca,Asia,1969,T,C
2011,Macaca,Asia,2,Q,C
2011,Macaca,Europe,3,Q,C
2011,Macaca,Asia,1,Q,C
2011,Macaca,Asia,1,Q,U
2011,Macaca,Europe,2,Q,O
2011,Macaca,Europe,4,Q,C
2011,Macaca,Europe,3,Q,U
2011,Macaca,Europe,2,Q,C
2011,Macaca,Asia,2,Q,C
2011,Macaca,Asia,184,T,F
2011,Macaca,Asia,1,Q,C
2011,Macaca,Europe,13,Z,F
2011,Papio,Africa,2,T,R
2011,Papio,Africa,8,T,R
2011,Papio,America,4,Z,C
2011,Papio,Europe,3,E,I
2011,Papio,Europe,1,E,U
2011,Papio,Europe,1,Z,I
2011,Papio,Europe,1,E,C
2011,Papio,Asia,6,Q,C
2011,Papio,Europe,3,Z,F
2011,Papio,Asia,1,Z,I
2011,Papio,Asia,1,Q,C
2011,Papio,Europe,1,B,O
2011,Papio,Asia,2,Q,C
2011,Papio,Europe,5,Q,C
2011,Papio,Europe,2,Q,C
2011,Papio,Europe,45,Z,C
2011,Papio,Europe,4,Z,C
2011,Papio,Europe,1,Q,C
2011,Papio,Europe,2,Q,C
2011,Papio,Europe,1,Z,C
2011,Papio,Europe,5,Z,F
2011,Papio,Africa,1,Z,C
2011,Papio,Europe,1,Z,C
2011,Theropithecus,Europe,3,Z,C
2011,Trachypithecus,Asia,1,Z,C
2011,Trachypithecus,Asia,2,Z,C
2011,Trachypithecus,Europe,1,Z,C
2011,Trachypithecus,Europe,7,Z,C
2011,Trachypithecus,Europe,1,Z,C
2011,Trachypithecus,Europe,3,Z,F
2011,Trachypithecus,Europe,1,Z,C
2011,Trachypithecus,Europe,2,Z,C
2011,Galago,Africa,4,T,W
2011,Galago,Europe,3,Z,C
2011,Otolemur,Africa,5,Z,C
2011,Chiropotes,America,12,T,W
2011,Chiropotes,Africa,2,Z,C
2011,Pithecia,Europe,1,Z,C
2011,Pithecia,Europe,1,Z,C
2011,Pithecia,America,1,Z,F
2011,Pithecia,America,2,Z,F
2012,Callimico,Europe,1,Z,C
2012,Callimico,Europe,1,Z,C
2012,Callimico,Europe,1,Z,C
2012,Leontopithecus,Asia,4,Z,C
2012,Leontopithecus,Europe,2,Z,C
2012,Leontopithecus,America,5,Z,C
2012,Leontopithecus,Europe,1,Z,C
2012,Saguinus,Africa,20,P,C
2012,Saguinus,Africa,10,B,C
2012,Saguinus,Africa,20,Z,C
2012,Saguinus,Africa,2,T,C
2012,Saguinus,Europe,3,Z,C
2012,Saguinus,Europe,11,T,C
2012,Saguinus,Africa,4,P,C
2012,Saguinus,Europe,2,Z,C
2012,Saguinus,Europe,1,Z,C
2012,Saguinus,Other,1,B,C
2012,Saguinus,Europe,1,Z,D
2012,Saguinus,Africa,10,B,C
2012,Saguinus,Africa,20,T,C
2012,Saguinus,Europe,2,Z,C
2012,Saguinus,Europe,2,Z,C
2012,Macaca,Europe,4,Z,C
2012,Mandrillus,Europe,4,B,C
2012,Mandrillus,Europe,2,Z,C
2012,Mandrillus,Europe,2,Z,C
2012,Mandrillus,Europe,1,Z,C
2012,Mandrillus,Europe,2,Z,C
2012,Mandrillus,Europe,3,Z,C
2012,Mandrillus,Europe,1,Z,F
2012,Mandrillus,America,4,Z,F
2012,Pygathrix,Asia,1,Z,C
2012,Semnopithecus,Europe,1,B,C
2012,Semnopithecus,Europe,3,Z,C
2012,Microcebus,Europe,7,T,C
2012,Microcebus,Africa,6,Z,C
2012,Microcebus,Europe,10,Z,C
2012,Daubentonia,Asia,1,S,F
2012,Gorilla,Europe,1,Z,C
2012,Gorilla,Asia,1,Z,C
2012,Gorilla,Europe,1,Z,F
2012,Gorilla,Europe,1,Z,F
2012,Gorilla,America,1,Z,F
2012,Pan,America,3,Z,F
2012,Pan,Europe,1,Q,C
2012,Pan,Asia,1,Z,F
2012,Pan,Asia,8,Z,C
2012,Pan,Asia,1,Q,U
2012,Pan,Europe,2,Q,C
2012,Pan,Europe,1,Q,C
2012,Pan,Europe,5,Q,C
2012,Pan,Europe,2,Q,C
2012,Pan,Europe,4,Q,C
2012,Pan,Europe,1,Q,C
2012,Pongo,Europe,3,Z,C
2012,Pongo,Other,1,B,C
2012,Pongo,Europe,1,Z,F
2012,Pongo,Europe,1,Z,C
2012,Pongo,Europe,1,Z,C
2012,Pongo,Europe,1,Z,C
2012,Pongo,Asia,7,B,C
2012,Pongo,Asia,1,Z,C
2012,Pongo,Asia,1,E,C
2012,Pongo,Europe,1,Z,C
2012,Pongo,Europe,3,Q,C
2012,Pongo,Europe,3,Q,C
2012,Hylobates,Europe,1,Z,C
2012,Hylobates,Europe,1,Z,C
2012,Hylobates,Europe,1,Z,F
2012,Nomascus,Europe,1,Z,F
2012,Nomascus,Europe,1,Z,C
2012,Symphalangus,Europe,2,Z,C
2012,Symphalangus,Europe,2,Z,C
2012,Eulemur,Europe,9,Z,C
2012,Eulemur,Europe,2,Z,F
2012,Eulemur,Europe,2,B,C
2012,Hapalemur,Europe,1,Z,F
2012,Lemur,Europe,1,T,C
2012,Lemur,Europe,4,T,C
2012,Lemur,Europe,2,Z,C
2012,Lemur,Europe,3,Z,C
2012,Lemur,Europe,6,Z,C
2012,Lemur,America,3,Z,C
2012,Lemur,Europe,3,Z,C
2012,Lemur,Europe,3,Z,C
2012,Lemur,Europe,32,Z,C
2012,Lemur,America,14,Z,C
2012,Lemur,America,2,Z,F
2012,Lemur,Europe,1,T,C
2012,Lemur,Europe,5,T,C
2012,Lemur,Europe,1,T,C
2012,Lemur,Europe,15,T,C
2012,Lemur,Europe,5,Z,C
2012,Lemur,Europe,9,,C
2012,Lemur,Europe,4,Z,C
2012,Lemur,Europe,7,Z,C
2012,Lemur,Europe,4,Z,C
2012,Lemur,Europe,1,Z,C
2012,Lemur,Europe,1,Z,C
2012,Lemur,Europe,2,T,C
2012,Lemur,Asia,2,Z,C
2012,Lemur,Europe,5,Z,C
2012,Lemur,Europe,1,Z,C
2012,Lemur,Europe,1,Z,C
2012,Lemur,Europe,4,Z,C
2012,Lemur,Europe,1,Z,C
2012,Lemur,Europe,3,Z,C
2012,Lemur,Europe,2,Z,C
2012,Lemur,Europe,2,Z,C
2012,Lemur,Europe,6,Z,C
2012,Lemur,Europe,2,Z,C
2012,Lemur,Africa,4,Z,C
2012,Lemur,Europe,7,Z,C
2012,Lemur,Europe,2,Z,C
2012,Lemur,Europe,2,Z,C
2012,Lemur,Europe,6,Z,C
2012,Varecia,Europe,1,Z,C
2012,Varecia,Asia,1,Z,F
2012,Varecia,Europe,1,Z,C
2012,Varecia,Europe,2,Z,C
2012,Varecia,Africa,1,Z,C
2012,Varecia,Europe,6,Z,C
2012,Varecia,Asia,2,Z,C
2012,Varecia,Europe,3,Z,C
2012,Varecia,Europe,2,Z,C
2012,Varecia,Europe,1,Z,C
2012,Nycticebus,Europe,2,Z,C
2012,Nycticebus,America,1,Z,U
2012,Nycticebus,America,2,Z,F
2012,Aotus,Europe,12,Z,C
2012,Aotus,America,3,T,C
2012,Aotus,America,1,T,F
2012,Aotus,America,3,T,C
2012,Aotus,America,1,T,F
2012,Alouatta,Europe,1,Z,F
2012,Ateles,America,3,Q,C
2012,Lagothrix,Europe,3,Z,C
2012,Callithrix,Europe,2,Z,C
2012,Callithrix,Africa,10,B,C
2012,Callithrix,Europe,2,Z,C
2012,Callithrix,Europe,2,Z,C
2012,Callithrix,Africa,10,T,C
2012,Callithrix,Europe,6,T,C
2012,Callithrix,Africa,20,B,C
2012,Callithrix,Africa,20,T,C
2012,Callithrix,Asia,3,Z,C
2012,Callithrix,Africa,50,Z,C
2012,Callithrix,Africa,30,T,C
2012,Callithrix,Africa,130,T,C
2012,Callithrix,Asia,31,T,C
2012,Callithrix,Africa,240,B,C
2012,Callithrix,Africa,8,T,C
2012,Callithrix,Asia,8,T,C
2012,Callithrix,Africa,40,T,C
2012,Callithrix,Asia,2,T,C
2012,Callithrix,Europe,1,Q,C
2012,Callithrix,Africa,66,T,C
2012,Callithrix,Africa,50,T,C
2012,Callithrix,Africa,4,T,C
2012,Callithrix,Africa,150,T,C
2012,Callithrix,Europe,6,B,C
2012,Callithrix,Europe,7,Z,C
2012,Callithrix,Africa,70,T,C
2012,Callithrix,Africa,24,Z,C
2012,Callithrix,Africa,320,B,C
2012,Callithrix,Africa,382,T,C
2012,Callithrix,Africa,100,Z,C
2012,Callithrix,Africa,80,T,F
2012,Callithrix,Africa,2,Z,C
2012,Callithrix,Africa,6,T,C
2012,Callithrix,Africa,30,Z,C
2012,Callithrix,Africa,4,P,C
2012,Callithrix,Africa,18,T,C
2012,Callithrix,Asia,20,T,C
2012,Callithrix,Asia,10,T,C
2012,Callithrix,Africa,30,T,C
2012,Callithrix,Africa,4,T,C
2012,Callithrix,Africa,10,T,C
2012,Callithrix,Africa,6,Z,C
2012,Callithrix,Africa,270,B,C
2012,Callithrix,Africa,90,T,C
2012,Callithrix,Europe,1,Z,C
2012,Callithrix,Europe,1,Z,C
2012,Callithrix,Asia,2,T,C
2012,Callithrix,Europe,8,B,C
2012,Callithrix,Europe,8,T,C
2012,Callithrix,Other,1,Q,C
2012,Callithrix,Europe,26,T,C
2012,Callithrix,Africa,20,B,C
2012,Callithrix,Africa,10,,C
2012,Callithrix,America,6,Z,W
2012,Cebus,Other,12,Z,C
2012,Cebus,Africa,22,T,C
2012,Cebus,Africa,1,T,C
2012,Cebus,Europe,1,Q,C
2012,Cebus,America,3,Q,F
2012,Cebus,Other,11,Z,C
2012,Cebus,Africa,4,T,C
2012,Cebus,Europe,4,Z,W
2012,Cebus,Europe,4,Z,F
2012,Cebus,Europe,1,Q,C
2012,Cebus,Europe,1,Q,C
2012,Cebus,America,13,T,W
2012,Cebus,Africa,10,T,C
2012,Cebus,Europe,1,Z,F
2012,Cebus,Europe,2,Z,C
2012,Cebus,Europe,2,Q,C
2012,Cebus,America,4,Q,F
2012,Cebus,Africa,1,P,W
2012,Cebus,America,15,T,W
2012,Cebus,America,1,Q,C
2012,Cebus,Africa,40,B,C
2012,Cebus,Europe,6,Q,C
2012,Cebus,Europe,6,Q,C
2012,Cebus,America,20,T,W
2012,Cebus,America,7,T,W
2012,Cebus,Europe,1,T,F
2012,Cebus,Europe,1,Z,F
2012,Saguinus,Africa,20,B,C
2012,Saguinus,America,1,Z,W
2012,Saguinus,Europe,2,Z,F
2012,Saguinus,Africa,30,Z,C
2012,Saguinus,Europe,1,Z,C
2012,Saguinus,Europe,1,Z,C
2012,Saguinus,Europe,2,Z,C
2012,Saguinus,Europe,1,Z,C
2012,Saguinus,Europe,1,Z,C
2012,Saguinus,Africa,1,T,C
2012,Saguinus,Europe,1,Z,C
2012,Saguinus,Europe,5,Z,C
2012,Saguinus,Europe,1,Z,C
2012,Saguinus,Europe,3,B,C
2012,Saguinus,Africa,10,B,C
2012,Saguinus,America,1,Z,W
2012,Saguinus,Europe,1,T,C
2012,Saguinus,Europe,1,Z,C
2012,Saguinus,Africa,36,T,C
2012,Saguinus,Europe,4,Z,W
2012,Saguinus,Europe,2,T,C
2012,Saguinus,Asia,4,T,C
2012,Saguinus,Africa,10,T,C
2012,Saguinus,Africa,10,T,C
2012,Saguinus,America,43,T,W
2012,Saguinus,America,39,Z,W
2012,Saguinus,Africa,53,B,C
2012,Saguinus,Africa,44,T,C
2012,Saguinus,America,1,Z,W
2012,Saimiri,Europe,1,Z,C
2012,Saimiri,Europe,10,Z,C
2012,Saimiri,Europe,9,Z,C
2012,Saimiri,Europe,6,Z,F
2012,Saimiri,Europe,5,Z,C
2012,Saimiri,Europe,3,Z,C
2012,Saimiri,Africa,20,Z,C
2012,Saimiri,Africa,52,T,C
2012,Saimiri,Europe,4,Z,W
2012,Saimiri,America,4,T,W
2012,Saimiri,America,105,Z,W
2012,Saimiri,Europe,1,T,C
2012,Saimiri,Europe,3,T,F
2012,Saimiri,Asia,5,Z,C
2012,Saimiri,Africa,10,T,C
2012,Saimiri,Europe,3,Z,W
2012,Saimiri,America,73,T,W
2012,Saimiri,Africa,40,B,C
2012,Saimiri,Africa,20,T,C
2012,Saimiri,Europe,7,Z,C
2012,Saimiri,Africa,6,Z,C
2012,Saimiri,America,100,T,W
2012,Allenopithecus,Africa,4,Z,W
2012,,Africa,1,T,W
2012,Cercopithecus,Europe,12,B,W
2012,Cercopithecus,Europe,9,B,W
2012,Cercopithecus,Europe,10,B,W
2012,Cercopithecus,Europe,9,B,W
2012,Cercopithecus,Africa,2,Z,C
2012,Cercopithecus,Europe,2,Z,C
2012,Cercopithecus,Europe,18,B,W
2012,Chlorocebus,Africa,60,,W
2012,Chlorocebus,Asia,58,T,C
2012,Chlorocebus,Europe,11,B,W
2012,Chlorocebus,Europe,2,B,W
2012,Chlorocebus,Africa,862,,W
2012,Chlorocebus,Asia,5,T,R
2012,Chlorocebus,Asia,16,T,C
2012,Chlorocebus,Asia,2,T,R
2012,Chlorocebus,America,2,Z,C
2012,Chlorocebus,Africa,120,T,W
2012,Chlorocebus,Africa,2,Z,C
2012,Chlorocebus,America,70,M,C
2012,Chlorocebus,Europe,4,B,W
2012,Chlorocebus,America,50,M,W
2012,Colobus,Europe,1,T,C
2012,Colobus,Europe,2,Z,C
2012,Colobus,Asia,20,T,C
2012,Colobus,Europe,1,Z,C
2012,Erythrocebus,Europe,3,Z,C
2012,Erythrocebus,Africa,20,,W
2012,Erythrocebus,Africa,1,P,W
2012,Erythrocebus,Africa,1,P,W
2012,Erythrocebus,Europe,6,B,W
2012,Erythrocebus,Europe,1,P,W
2012,Erythrocebus,Africa,15,,W
2012,Erythrocebus,Europe,1,Z,C
2012,Erythrocebus,Europe,1,Z,C
2012,Erythrocebus,Europe,1,Z,C
2012,Erythrocebus,Asia,1,T,R
2012,Lophocebus,Europe,10,B,W
2012,Lophocebus,Europe,14,B,W
2012,Macaca,America,2,Z,C
2012,Macaca,Asia,386,T,C
2012,Macaca,Europe,53,M,F
2012,Macaca,Africa,86,M,F
2012,Macaca,Africa,40,M,W
2012,Macaca,America,562,M,C
2012,Macaca,America,148,S,C
2012,Macaca,America,75,T,C
2012,Macaca,America,328,M,C
2012,Macaca,America,49,M,F
2012,Macaca,America,34,M,W
2012,Macaca,America,191,T,C
2012,Macaca,America,9,M,C
2012,Macaca,America,11,T,C
2012,Macaca,Asia,186,T,C
2012,Macaca,Africa,612,M,F
2012,Macaca,Asia,108,T,C
2012,Macaca,Asia,736,T,C
2012,Macaca,Africa,1131,M,F
2012,Macaca,Africa,14,M,W
2012,Macaca,Asia,84,M,C
2012,Macaca,Asia,94,T,C
2012,Macaca,Asia,306,T,C
2012,Macaca,Africa,89,M,C
2012,Macaca,Africa,1058,M,F
2012,Macaca,Asia,594,T,C
2012,Macaca,Asia,1362,T,C
2012,Macaca,Asia,1540,T,F
2012,Macaca,Asia,674,M,C
2012,Macaca,Asia,712,T,F
2012,Macaca,Asia,858,T,C
2012,Macaca,Asia,55,T,C
2012,Macaca,Asia,685,T,C
2012,Macaca,Asia,2,Q,U
2012,Macaca,Europe,1,Q,C
2012,Macaca,Africa,239,M,F
2012,Macaca,Asia,108,T,C
2012,Macaca,Asia,20,T,W
2012,Macaca,Africa,25,M,W
2012,Macaca,Asia,615,T,C
2012,Macaca,Europe,6,B,C
2012,Macaca,Europe,3,B,C
2012,Macaca,Asia,180,S,C
2012,Macaca,Asia,9753,T,C
2012,Macaca,Europe,120,M,F
2012,Macaca,Asia,2390,T,F
2012,Macaca,Africa,2805,M,F
2012,Macaca,Africa,115,M,W
2012,Macaca,Asia,180,T,F
2012,Macaca,Asia,1920,T,C
2012,Macaca,Europe,4,Z,C
2012,Macaca,Europe,7,Z,C
2012,Macaca,Asia,42,S,C
2012,Macaca,Asia,101,T,C
2012,Macaca,Europe,1,Q,C
2012,Macaca,Asia,187,S,C
2012,Macaca,Asia,296,T,C
2012,Macaca,America,64,S,C
2012,Macaca,America,118,T,C
2012,Macaca,America,191,M,C
2012,Macaca,Asia,6,Q,C
2012,Macaca,Europe,19,M,C
2012,Macaca,Europe,2,S,C
2012,Macaca,Europe,30,M,C
2012,Macaca,Europe,27,M,F
2012,Macaca,Europe,2,S,C
2012,Macaca,Europe,1,M,C
2012,Macaca,Asia,115,T,C
2012,Macaca,Europe,14,M,C
2012,Macaca,America,20,T,C
2012,Macaca,Asia,178,T,C
2012,Macaca,Asia,67,T,C
2012,Macaca,Asia,1,Q,U
2012,Macaca,Europe,1,Q,C
2012,Macaca,Asia,2,Q,C
2012,Macaca,Asia,1,Q,C
2012,Macaca,Europe,1,Q,U
2012,Macaca,Asia,2,T,R
2012,Macaca,America,33,T,C
2012,Macaca,Asia,1386,T,C
2012,Macaca,Europe,2,Q,C
2012,Macaca,Europe,4,Q,C
2012,Macaca,Europe,3,Q,U
2012,Macaca,Asia,600,T,C
2012,Macaca,Asia,1,Q,U
2012,Macaca,Europe,2,Q,C
2012,Macaca,Europe,2,Q,C
2012,Macaca,Europe,1,Q,C
2012,Macaca,Europe,2,Q,C
2012,Macaca,Europe,7,Q,C
2012,Macaca,Europe,2,Q,C
2012,Macaca,Europe,1,Q,C
2012,Macaca,Asia,7,Q,C
2012,Macaca,Asia,100,T,W
2012,Macaca,Europe,1,B,C
2012,Papio,America,2,Q,C
2012,Papio,America,2,Z,F
2012,Papio,Europe,1,Q,C
2012,Papio,Europe,9,Z,C
2012,Papio,Asia,3,Z,I
2012,Papio,Asia,1,Q,U
2012,Papio,Europe,2,Q,C
2012,Papio,Europe,1,Q,C
2012,Papio,Europe,1,B,C
2012,Papio,Asia,4,Z,C
2012,Papio,Europe,6,Q,C
2012,Papio,Europe,4,Z,C
2012,Papio,Europe,7,Z,C
2012,Papio,Africa,1,B,W
2012,Presbytis,Asia,2,Z,C
2012,Trachypithecus,Europe,1,Z,C
2012,Trachypithecus,Europe,1,Z,C
2012,Trachypithecus,Europe,1,Z,F
2012,Trachypithecus,Europe,1,Z,C
2012,Trachypithecus,Europe,3,Z,C
2012,Chiropotes,Africa,2,Z,C
2012,Pithecia,Europe,1,Z,C
2012,Pithecia,Europe,1,Z,C
2012,Plecturocebus,Europe,1,Z,C
2012,Tarsius,Asia,9,T,C
2012,Tarsius,Asia,3,T,C
2013,Callimico,Asia,1,Z,C
2013,Callimico,Europe,2,T,C
2013,Leontopithecus,Europe,2,P,C
2013,Leontopithecus,Europe,1,B,C
2013,Leontopithecus,Europe,1,Z,C
2013,Leontopithecus,Europe,6,T,C
2013,Leontopithecus,America,2,Z,C
2013,Leontopithecus,Europe,5,P,C
2013,Leontopithecus,America,2,E,C
2013,Saguinus,Europe,1,Z,C
2013,Saguinus,Europe,3,Z,C
2013,Saguinus,Europe,3,P,C
2013,Saguinus,Africa,2,B,C
2013,Saguinus,Europe,2,T,C
2013,Saguinus,Europe,1,Z,C
2013,Saguinus,Europe,1,Z,C
2013,Saguinus,Europe,5,Z,C
2013,Cercopithecus,Africa,10,T,W
2013,Cercopithecus,Europe,1,Z,C
2013,Macaca,America,8,Z,C
2013,Macaca,Asia,2,Z,C
2013,Macaca,Asia,1,Z,C
2013,Macaca,Asia,2,Z,C
2013,Mandrillus,Europe,1,Z,C
2013,Mandrillus,Asia,4,Z,C
2013,Mandrillus,Asia,1,Z,C
2013,Mandrillus,Europe,1,B,C
2013,Mandrillus,Europe,4,Z,C
2013,Nasalis,Asia,1,Z,C
2013,Nasalis,Asia,1,Z,F
2013,Pygathrix,Asia,1,Z,C
2013,Microcebus,Europe,3,B,C
2013,Microcebus,Europe,1,T,C
2013,Phaner,America,1,P,C
2013,Gorilla,Europe,1,Z,F
2013,Gorilla,Europe,1,Z,C
2013,Gorilla,Europe,1,Z,C
2013,Gorilla,Europe,1,N,W
2013,Gorilla,Europe,9,N,C
2013,Gorilla,America,2,Z,F
2013,,Asia,1,Q,C
2013,Pan,America,4,Z,F
2013,Pan,America,2,Z,C
2013,Pan,Europe,2,Z,C
2013,Pan,Europe,1,B,C
2013,Pan,Asia,6,Z,C
2013,Pan,Europe,3,Z,F
2013,Pan,Europe,1,Q,C
2013,Pan,Asia,2,Z,C
2013,Pan,Europe,2,Q,C
2013,Pan,Europe,1,Q,C
2013,Pan,Europe,1,Z,O
2013,Pan,Asia,1,Q,C
2013,Pan,Asia,1,Q,C
2013,Pan,Europe,2,B,C
2013,Pongo,Asia,1,Z,F
2013,Pongo,Asia,1,Q,C
2013,Pongo,Asia,1,Z,C
2013,Pongo,Other,1,Z,C
2013,Pongo,Other,2,Z,C
2013,Hylobates,America,2,Z,F
2013,Hylobates,Europe,1,Z,C
2013,Hylobates,Europe,1,Z,C
2013,Hylobates,Europe,1,Z,C
2013,Hylobates,Europe,2,Z,F
2013,Hylobates,Europe,1,Z,C
2013,Hylobates,Europe,1,N,C
2013,Hylobates,Europe,1,Z,F
2013,Hylobates,Europe,1,Z,C
2013,Hylobates,Europe,1,Z,C
2013,Symphalangus,Europe,1,Z,C
2013,Symphalangus,Other,1,Z,C
2013,Symphalangus,Europe,1,Z,C
2013,Symphalangus,Europe,2,Z,C
2013,Eulemur,Europe,1,Z,F
2013,Eulemur,Europe,3,Z,C
2013,Eulemur,Africa,1,Z,C
2013,Eulemur,Europe,1,Z,C
2013,Eulemur,Europe,3,Z,C
2013,Lemur,Other,5,Z,C
2013,Lemur,America,2,Z,C
2013,Lemur,America,9,Z,C
2013,Lemur,America,21,Z,F
2013,Lemur,Europe,7,T,C
2013,Lemur,Europe,1,T,C
2013,Lemur,Europe,3,Z,C
2013,Lemur,Europe,10,Z,C
2013,Lemur,Europe,3,Z,C
2013,Lemur,Africa,3,Z,C
2013,Lemur,Europe,1,Z,C
2013,Lemur,Other,2,Z,C
2013,Lemur,Europe,2,T,C
2013,Lemur,Asia,6,Z,C
2013,Lemur,Europe,2,T,C
2013,Lemur,Europe,6,T,C
2013,Lemur,Europe,1,Z,C
2013,Lemur,Europe,1,Z,C
2013,Lemur,Europe,4,Z,C
2013,Lemur,Europe,3,Z,C
2013,Lemur,Europe,11,Z,C
2013,Lemur,Europe,5,Z,C
2013,Varecia,Europe,2,Z,C
2013,Varecia,Africa,2,Z,C
2013,Varecia,Europe,3,Z,C
2013,Varecia,Europe,3,Z,C
2013,Varecia,America,9,Z,F
2013,Varecia,Asia,2,Z,C
2013,Varecia,Europe,3,Z,C
2013,Varecia,Europe,1,Z,C
2013,Varecia,Europe,4,Z,C
2013,Varecia,Europe,3,Z,C
2013,Varecia,Europe,1,Z,C
2013,Varecia,Europe,1,Z,C
2013,Varecia,America,4,Z,F
2013,Varecia,Europe,2,Z,C
2013,Varecia,Asia,8,Z,C
2013,Varecia,Europe,1,Z,C
2013,Varecia,Europe,1,Z,C
2013,Aotus,Europe,2,T,C
2013,Aotus,Europe,1,Z,C
2013,Aotus,America,6,T,C
2013,Aotus,America,1,T,C
2013,Aotus,America,3,T,C
2013,Aotus,America,1,T,F
2013,Alouatta,Europe,7,T,C
2013,Alouatta,Europe,3,Z,C
2013,Ateles,America,2,Z,F
2013,Ateles,Other,2,Z,C
2013,Ateles,Other,2,Z,C
2013,Ateles,America,2,E,F
2013,Ateles,Europe,1,Z,C
2013,Lagothrix,America,1,Z,C
2013,Lagothrix,Europe,1,Z,C
2013,Lagothrix,Europe,2,Z,C
2013,Callithrix,Europe,1,Z,C
2013,Callithrix,Africa,10,T,C
2013,Callithrix,Africa,6,T,C
2013,Callithrix,Europe,2,Z,C
2013,Callithrix,Africa,16,T,C
2013,Callithrix,Europe,3,B,C
2013,Callithrix,Europe,2,T,C
2013,Callithrix,Europe,2,Z,C
2013,Callithrix,Europe,2,Z,C
2013,Callithrix,Europe,4,Z,C
2013,Callithrix,Europe,2,Z,C
2013,Callithrix,Africa,40,T,C
2013,Callithrix,Africa,141,B,C
2013,Callithrix,Africa,5,B,C
2013,Callithrix,Africa,6,T,C
2013,Callithrix,Europe,26,P,C
2013,Callithrix,Asia,4,T,C
2013,Callithrix,Africa,10,T,C
2013,Callithrix,Africa,10,T,C
2013,Callithrix,Asia,50,M,C
2013,Callithrix,Africa,20,T,C
2013,Callithrix,Africa,20,Z,C
2013,Callithrix,Europe,2,Z,C
2013,Callithrix,Europe,1,T,C
2013,Callithrix,Europe,1,T,C
2013,Callithrix,Africa,6,T,C
2013,Callithrix,Africa,86,T,C
2013,Callithrix,Africa,40,T,C
2013,Callithrix,Africa,6,T,C
2013,Callithrix,Europe,1,Z,C
2013,Callithrix,Europe,1,Z,U
2013,Callithrix,Africa,2,Z,C
2013,Callithrix,Europe,5,B,C
2013,Callithrix,Africa,180,T,C
2013,Callithrix,Africa,1,P,C
2013,Callithrix,Europe,4,Z,C
2013,Callithrix,Africa,80,T,C
2013,Callithrix,Africa,20,T,C
2013,Callithrix,Africa,20,T,C
2013,Callithrix,Africa,10,T,C
2013,Callithrix,Africa,6,T,C
2013,Callithrix,Africa,30,T,C
2013,Callithrix,Africa,12,T,C
2013,Callithrix,Africa,2,Z,C
2013,Callithrix,Africa,10,T,C
2013,Callithrix,Europe,4,T,C
2013,Callithrix,Europe,10,T,C
2013,Callithrix,Europe,6,T,C
2013,Callithrix,Europe,20,T,C
2013,Callithrix,Europe,6,T,C
2013,Cebus,Africa,22,T,C
2013,Cebus,America,4,T,W
2013,Cebus,America,1,Q,F
2013,Cebus,America,38,T,W
2013,Cebus,America,12,T,W
2013,Cebus,Africa,10,B,C
2013,Cebus,Europe,2,T,C
2013,Cebus,Africa,2,T,C
2013,Cebus,Africa,10,T,C
2013,Cebus,America,10,T,W
2013,Cebus,America,16,Z,W
2013,Cebus,Europe,2,Q,C
